Job name,Company name,Star,Lương,Skills,Job Expertise,Job Domain,Kinh nghiệm,Level,Work at,Work days,Company size,Address,Company industry,Company country,link
2D Game Artist / Concept Artist (Fresher - 1 năm kinh nghiệm),"Modobom International Co., Ltd",,Negotiable,"Game Artist, Photoshop, Illustrator",,,1 năm,Fresher,,Fulltime,10-24 Employees,"Quận Cầu Giấy, Hà Nội",,,https://topdev.vn/detail-jobs/2d-game-artist-concept-artist-fresher-1-nam-kinh-nghiem-modobom-international-co-ltd-2053566?src=topdev_home&medium=superhotjobs
IT Business Analyst,Shinhan Vietnam Finance Company Limited,,Negotiable,"SQL, Business Analyst",,,4 năm,Senior,,Fulltime,Hơn 1000 Employees,"Quận Tân Bình, Hồ Chí Minh",,,https://topdev.vn/detail-jobs/it-business-analyst-shinhan-vietnam-finance-company-limited-2052915?src=topdev_home&medium=superhotjobs
Chuyên viên Hạ tầng – Quản trị Hệ thống (Cấp 1–3),Trung tâm Công nghệ thông tin BIDV,,Negotiable,"System Admin, Docker, Vmware",,,2 năm,"Junior, Middle, Senior",,Fulltime,Hơn 1000 Employees,"Quận Cầu Giấy, Hà Nội",,,https://topdev.vn/detail-jobs/chuyen-vien-ha-tang-quan-tri-he-thong-cap-1-3-trung-tam-cong-nghe-thong-tin-bidv-2052542?src=topdev_home&medium=superhotjobs
"DevOps Engineer (Fintech, Quantitative Trading)",CÔNG TY CỔ PHẦN ĐẦU TƯ FINPROS,,20.000.000 VND to 35.000.000 VND,"Linux, Python, DevOps",,,1 năm,"Junior, Middle, Senior",,Fulltime,25-99 Employees,Hà Nội,,,https://topdev.vn/detail-jobs/devops-engineer-fintech-quantitative-trading-cong-ty-co-phan-dau-tu-finpros-2056591?src=topdev_home&medium=superhotjobs
HO - Khối CNTT - CV/CVC/CVCC Quản lý dự án,NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN LỘC PHÁT VIỆT NAM LPBANK,,Negotiable,Project Manager,,,3 năm,"Middle, Senior",,Fulltime,10.000-19.999 Employees,"Quận Hoàn Kiếm, Hà Nội",,,https://topdev.vn/detail-jobs/ho-khoi-cntt-cv-cvc-cvcc-quan-ly-du-an-ngan-hang-thuong-mai-co-phan-loc-phat-viet-nam-lpbank-2057652?src=topdev_home&medium=superhotjobs
Senior UI/UX Designer (English),"CJ OLIVENETWORKS VINA CO., LTD.",,Negotiable,"UX/UI Design, Sketch, Zeplin",,,4 năm,Senior,,Fulltime,25-99 Employees,"Quận 1, Hồ Chí Minh",,,https://topdev.vn/detail-jobs/senior-ui-ux-designer-english-cj-olivenetworks-vina-co-ltd-2055190?src=topdev_home&medium=superhotjobs
Java Developer (Mobile App: Android or iOS),Cathay Life,,Negotiable,"Java, JavaScript, Java Swing",,,1 năm,Junior,,Fulltime,Hơn 1000 Employees,"Quận 1, Hồ Chí Minh",,,https://topdev.vn/detail-jobs/java-developer-mobile-app-android-or-ios-cathay-life-2052136?src=topdev_home&medium=superhotjobs
Senior AI Specialist (Head of AI),NEC Vietnam,,Negotiable,"Python, Docker, AWS",,,10 năm,Trưởng phòng,,Fulltime,100-499 Employees,Hồ Chí Minh - Hà Nội,,,https://topdev.vn/detail-jobs/senior-ai-specialist-head-of-ai-nec-vietnam-2053210?src=topdev_home&medium=superhotjobs
JAVA BACKEND SOFTWARE ENGINEER - MANAGER,LAK SOLUTIONS,,Up to 45.000.000 VND,"Java, C#, AWS",,,3 năm,Trưởng phòng,,Fulltime,25-99 Employees,"Quận 11, Hồ Chí Minh",,,https://topdev.vn/detail-jobs/java-backend-software-engineer-manager-lak-solutions-2058049?src=topdev_home&medium=superhotjobs
.Net Developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ X-ASSIST,,Up to 20.000.000 VND,"JavaScript, .NET, SQL Server",,,2 năm,"Middle, Senior",,Fulltime,Employees,"Quận Cầu Giấy, Hà Nội",,,https://topdev.vn/detail-jobs/net-developer-cong-ty-co-phan-cong-nghe-x-assist-2052350?src=topdev_home&medium=superhotjobs
Flutter Developer,BURNING BROS,,Negotiable,"REST API, Mobile, Flutter",,,1 năm,"Junior, Middle",,Fulltime,10-24 Employees,"Thành phố Thủ Đức, Hồ Chí Minh",,,https://topdev.vn/detail-jobs/flutter-developer-burning-bros-2054927?src=topdev_home&medium=superhotjobs
BACKEND DEVELOPER (golang),"SOLUM VINA HCMC Co., LTD",,Negotiable,"Golang, DevOps, CI/CD",,,3 năm,"Middle, Senior",,Fulltime,25-99 Employees,"Quận 7, Hồ Chí Minh",,,https://topdev.vn/detail-jobs/backend-developer-golang-solum-vina-hcmc-co-ltd-2055669?src=topdev_home&medium=superhotjobs
Korean QA/ IT Comtor,Blue Dragon Communications,,15.000.000 VND to 20.000.000 VND,"QA, IT Comtor, Korean",,,2 năm,"Junior, Middle, Senior",,Fulltime,25-99 Employees,"Thành phố Thủ Đức, Hồ Chí Minh",,,https://topdev.vn/detail-jobs/korean-qa-it-comtor-blue-dragon-communications-2057955?src=topdev_home&medium=superhotjobs
Senior DevOps Engineer (Cloud),"Motorola Solutions, VietNam R&D Center",,2.300 USD to 2.500 USD,"SQL, DevOps, CI/CD",,,"3 năm, 5 năm",Senior,,Fulltime,Hơn 1000 Employees,"Thành phố Thủ Đức, Hồ Chí Minh",,,https://topdev.vn/detail-jobs/senior-devops-engineer-cloud-motorola-solutions-vietnam-r-d-center-2054134?src=topdev_home&medium=superhotjobs
ICT Application Development Supervisor (Java),Shinhan Vietnam Finance Company Limited,,Negotiable,"Oracle, Java, Java EE",,,5 năm,"Trưởng Nhóm, Senior",,Fulltime,Hơn 1000 Employees,"Thành phố Thủ Đức, Hồ Chí Minh",,,https://topdev.vn/detail-jobs/ict-application-development-supervisor-java-shinhan-vietnam-finance-company-limited-2052928?src=topdev_home&medium=superhotjobs
"Middle/Senior Automation Tester (Playwright, Selenium, QA/QC)",Ekino VietNam,,Negotiable,"JavaScript, Tester, Automation Tester",,,1 năm,"Middle, Senior",,Fulltime,100-499 Employees,"Quận 11, Hồ Chí Minh",,,https://topdev.vn/detail-jobs/middle-senior-automation-tester-playwright-selenium-qa-qc-ekino-vietnam-2051928?src=topdev_home&medium=superhotjobs
[Senior] Full Stack Developer,CÔNG TY TNHH EMCT,,Negotiable,"C#, .NET, Full-Stack",,,5 năm,Senior,,Fulltime,10-24 Employees,"Quận 4, Hồ Chí Minh",,,https://topdev.vn/detail-jobs/senior-full-stack-developer-cong-ty-tnhh-emct-2056156?src=topdev_home&medium=superhotjobs
"Chuyên gia, Chuyên viên cao cấp Kiến trúc ứng dụng - Solution Architect - Khối Công nghệ thông tin (HOLT.10)",MBBANK,,Negotiable,"Java, Python, Spring",,,4 năm,Senior,,Fulltime,Hơn 1000 Employees,"Quận Cầu Giấy, Hà Nội",,,https://topdev.vn/detail-jobs/chuyen-gia-chuyen-vien-cao-cap-kien-truc-ung-dung-solution-architect-khoi-cong-nghe-thong-tin-holt-10-mbbank-2052904?src=topdev_home&medium=superhotjobs
Chuyên viên An ninh mạng – Blue Team (Cấp 2–3),Trung tâm Công nghệ thông tin BIDV,,Negotiable,"Network, IT Security, Security Engineer",,,1 năm,"Junior, Middle, Senior",,Fulltime,Hơn 1000 Employees,"Quận Cầu Giấy, Hà Nội",,,https://topdev.vn/detail-jobs/chuyen-vien-an-ninh-mang-blue-team-cap-2-3-trung-tam-cong-nghe-thong-tin-bidv-2052553?src=topdev_home&medium=superhotjobs
Business Analyst – Securities & Trading,CÔNG TY CỔ PHẦN CHỨNG KHOÁN MIRAE ASSET (VIỆT NAM),,Negotiable,Business Analyst,,,1 năm,"Junior, Middle, Senior",,Fulltime,Employees,"Quận 1, Hồ Chí Minh",,,https://topdev.vn/detail-jobs/business-analyst-securities-trading-cong-ty-co-phan-chung-khoan-mirae-asset-viet-nam-2055543?src=topdev_home&medium=superhotjobs
BACK-END DEVELOPER (NESTJS),CÔNG TY TNHH HIVELAB VINA,,Negotiable,"SQL, TypeScript, NextJS",,,"3 năm, 6 năm","Junior, Middle, Senior",,Fulltime,Employees,"Quận Cầu Giấy, Hà Nội",,,https://topdev.vn/detail-jobs/back-end-developer-nestjs-cong-ty-tnhh-hivelab-vina-2055748?src=topdev_home&medium=superhotjobs
"AI Engineer – Computer Vision (C/C++, Python)",Globaltech,,Negotiable,"Python, C/C++, PyTorch",,,2 năm,"Junior, Middle",,Fulltime,25-99 Employees,"Quận Phú Nhuận, Hồ Chí Minh",,,https://topdev.vn/detail-jobs/ai-engineer-computer-vision-c-c-python-globaltech-2056274?src=topdev_home&medium=superhotjobs
Chuyên viên An ninh mạng – Pentester Ứng dụng (Cấp 2–3),Trung tâm Công nghệ thông tin BIDV,,Negotiable,"Network, Test, IT Security",,,1 năm,"Junior, Middle, Senior",,Fulltime,Hơn 1000 Employees,"Quận Cầu Giấy, Hà Nội",,,https://topdev.vn/detail-jobs/chuyen-vien-an-ninh-mang-pentester-ung-dung-cap-2-3-trung-tam-cong-nghe-thong-tin-bidv-2052549?src=topdev_home&medium=superhotjobs
Chuyên viên Phát triển khoa học dữ liệu - Data Scientist - Khối Công nghệ thông tin (HO25.400),MBBANK,,Negotiable,"Big Data, Data Science, AI",,,1 năm,"Junior, Middle",,Fulltime,Hơn 1000 Employees,"Quận Cầu Giấy, Hà Nội",,,https://topdev.vn/detail-jobs/chuyen-vien-phat-trien-khoa-hoc-du-lieu-data-scientist-khoi-cong-nghe-thong-tin-ho25-400-mbbank-2056015?src=topdev_home&medium=superhotjobs
FPGA Engineer,CÔNG TY CỔ PHẦN GREMSY,,Negotiable,"C/C++, Verilog, VHDL",,,"1 năm, 7 năm","Junior, Middle, Senior",,Fulltime,25-99 Employees,"Thành phố Thủ Đức, Hồ Chí Minh",,,https://topdev.vn/detail-jobs/fpga-engineer-cong-ty-co-phan-gremsy-2057452?src=topdev_home&medium=superhotjobs
IT Service Desk,Mirae Asset Finance Company (Vietnam),,Negotiable,"SQL, IT Helpdesk, IT Support",,,1 năm,"Junior, Middle, Senior",,Fulltime,5.000-9.999 Employees,"Quận 1, Hồ Chí Minh",,,https://topdev.vn/detail-jobs/it-service-desk-mirae-asset-finance-company-vietnam-2055207?src=topdev_home&medium=superhotjobs
Kỹ Sư Cầu Nối Tiếng Nhật (BrSE),CÔNG TY TNHH KIT SYSTEM SOLUTIONS VIỆT NAM,,Negotiable,"NodeJS, Japanese - N2, BrSE",,,"1 năm, 2 năm","Junior, Middle",,Fulltime,Employees,Hồ Chí Minh,,,https://topdev.vn/detail-jobs/ky-su-cau-noi-tieng-nhat-brse-cong-ty-tnhh-kit-system-solutions-viet-nam-2052970?src=topdev_home&medium=superhotjobs
NodeJS Developer,BURNING BROS,,Negotiable,"NodeJS, Restful Api, NestJS",,,2 năm,"Junior, Middle",,Fulltime,10-24 Employees,"Thành phố Thủ Đức, Hồ Chí Minh",,,https://topdev.vn/detail-jobs/nodejs-developer-burning-bros-2054924?src=topdev_home&medium=superhotjobs
Senior AI/ LLM Engineer,Shinhan Securities,,Negotiable,"Python, Machine Learning, AI",,,2 năm,Senior,,Fulltime,25-99 Employees,Hồ Chí Minh - Hà Nội,,,https://topdev.vn/detail-jobs/senior-ai-llm-engineer-shinhan-securities-2055227?src=topdev_home&medium=superhotjobs
Senior Back-End Developer,Shinhan Securities,,Negotiable,"Oracle, Back-End, PostgreSql",,,3 năm,Senior,,Fulltime,25-99 Employees,Hồ Chí Minh,,,https://topdev.vn/detail-jobs/senior-back-end-developer-shinhan-securities-2055226?src=topdev_home&medium=superhotjobs
HR Data Analyst Officer,Mirae Asset Finance Company (Vietnam),,Negotiable,"SQL, Data Analytics, Power BI",,,"2 năm, 3 năm","Junior, Middle",,Fulltime,5.000-9.999 Employees,"Quận 1, Hồ Chí Minh",,,https://topdev.vn/detail-jobs/hr-data-analyst-officer-mirae-asset-finance-company-vietnam-2054277?src=topdev_home&medium=superhotjobs
Backend Developer,LightVision Inc.,,Negotiable,"Java, Back-End, Spring",,,3 năm,"Middle, Senior",,Fulltime,25-99 Employees,"Quận 1, Hồ Chí Minh",,,https://topdev.vn/detail-jobs/backend-developer-lightvision-inc-2057601?src=topdev_home&medium=superhotjobs
Bridge Software Engineer (BrSE) Korean speaking,"CJ OLIVENETWORKS VINA CO., LTD.",,Negotiable,"BrSE, Bridge SE, Korean",,,2 năm,"Middle, Senior",,Fulltime,25-99 Employees,"Quận 1, Hồ Chí Minh",,,https://topdev.vn/detail-jobs/bridge-software-engineer-brse-korean-speaking-cj-olivenetworks-vina-co-ltd-2055186?src=topdev_home&medium=superhotjobs
Front-end Developer,DaouKiwoom Innovation,,15.000.000 VND to 25.000.000 VND,"HTML, Front-End, React",,,2 năm,"Junior, Middle, Senior",,Fulltime,100-499 Employees,"Quận Bình Thạnh, Hồ Chí Minh",,,https://topdev.vn/detail-jobs/front-end-developer-daoukiwoom-innovation-2057579?src=topdev_home&medium=superhotjobs
Salesforce Marketing Cloud Developer,"CJ OLIVENETWORKS VINA CO., LTD.",,Negotiable,"Cloud, API, Salesforce",,,2 năm,"Middle, Senior",,Fulltime,25-99 Employees,"Quận 1, Hồ Chí Minh",,,https://topdev.vn/detail-jobs/salesforce-marketing-cloud-developer-cj-olivenetworks-vina-co-ltd-2055188?src=topdev_home&medium=superhotjobs
Embedded AI Engineer,"Motorola Solutions, VietNam R&D Center",,Negotiable,"Python, C/C++, Embedded Engineer",,,3 năm,"Middle, Senior",,Fulltime,Hơn 1000 Employees,"Thành phố Thủ Đức, Hồ Chí Minh",,,https://topdev.vn/detail-jobs/embedded-ai-engineer-motorola-solutions-vietnam-r-d-center-2055371?src=topdev_home&medium=superhotjobs
Head of AI (Chief Technology Officer),NEC Vietnam,,Negotiable,"Manager, Machine Learning, Technical Architect",,,10 năm,Trưởng phòng,,Fulltime,100-499 Employees,Hồ Chí Minh - Hà Nội,,,https://topdev.vn/detail-jobs/head-of-ai-chief-technology-officer-nec-vietnam-2057595?src=topdev_home&medium=superhotjobs
Senior Fullstack Developer,VNETWORK JSC,,Negotiable,"Golang, Restful Api, Cloud",,,2 năm,Senior,,Fulltime,25-99 Employees,"Quận 7, Hồ Chí Minh",,,https://topdev.vn/detail-jobs/senior-fullstack-developer-vnetwork-jsc-2056561?src=topdev_home&medium=superhotjobs
Backend Developer (Java),Blue Dragon Communications,,Negotiable,"Java, NodeJS, Back-End",,,5 năm,Senior,,Fulltime,25-99 Employees,"Thành phố Thủ Đức, Hồ Chí Minh",,,https://topdev.vn/detail-jobs/backend-developer-java-blue-dragon-communications-2055546?src=topdev_home&medium=superhotjobs
IT Communicator & Coordinator (Korean-Vietnamese),CÔNG TY TNHH WEBCASH VIỆT NAM,,20.000.000 VND to 30.000.000 VND,"Product Owner, Business Analyst, Korean",,,1 năm,"Junior, Middle",,Fulltime,25-99 Employees,"Thành phố Thủ Đức, Hồ Chí Minh",,,https://topdev.vn/detail-jobs/it-communicator-coordinator-korean-vietnamese-cong-ty-tnhh-webcash-viet-nam-2057627?src=topdev_home&medium=superhotjobs
Chuyên viên tư vấn giải pháp (Business Analyst/Solution Consultant),Globaltech,,Negotiable,"Product Owner, Business Analyst",,,2 năm,"Middle, Senior",,Fulltime,25-99 Employees,"Quận Phú Nhuận, Hồ Chí Minh",,,https://topdev.vn/detail-jobs/chuyen-vien-tu-van-giai-phap-business-analyst-solution-consultant-globaltech-2052537?src=topdev_home&medium=superhotjobs
Chuyên viên Phân tích và Triển khai nghiệp vụ ERP ERP Business Analyst,CÔNG TY CỔ PHẦN CC1 - HOLDINGS,,Negotiable,"ERP, Odoo, Business Analyst",,,3 năm,"Middle, Senior",,Fulltime,Employees,Hồ Chí Minh,,,https://topdev.vn/detail-jobs/chuyen-vien-phan-tich-va-trien-khai-nghiep-vu-erp-erp-business-analyst-cong-ty-co-phan-cc1-holdings-2055023?src=topdev_home&medium=superhotjobs
DEVOPS ENGINEER (SENIOR),Công ty Cổ phần Viễn thông FPT (FPT Telecom),,Negotiable,"DevOps, Ansible, System Engineer",,,3 năm,Senior,,Fulltime,10.000-19.999 Employees,"Quận 7, Hồ Chí Minh",,,https://topdev.vn/detail-jobs/devops-engineer-senior-cong-ty-co-phan-vien-thong-fpt-fpt-telecom-2057099?src=topdev_home&medium=superhotjobs
[HN] Tester - Nhân Viên Kiểm Thử Phần Mềm,Tập Đoàn Công nghệ Quảng Ích,,13.000.000 VND to 20.000.000 VND,"Tester, Manual Test, Web Tester",,,3 năm,"Middle, Senior",,Fulltime,100-499 Employees,"Quận Hoàng Mai, Hà Nội",,,https://topdev.vn/detail-jobs/hn-tester-nhan-vien-kiem-thu-phan-mem-tap-doan-cong-nghe-quang-ich-2055605?src=topdev_home&medium=superhotjobs
Game Creative Project Manager – Korean Speaking,SUPERCENT VIETNAM,,Negotiable,"Project Manager, Game, Korean",,,Không yêu cầu,"Junior, Middle, Senior",,Fulltime,100-499 Employees,"Quận 3, Hồ Chí Minh",,,https://topdev.vn/detail-jobs/game-creative-project-manager-korean-speaking-supercent-vietnam-2052394?src=topdev_home&medium=superhotjobs
Kỹ sư Phát triển Sản phẩm (AI-Powered Full-Cycle Engineer),Công ty Cổ phần Ứng dụng Công nghệ Logistics (LTA),,Negotiable,"NodeJS, AI, React",,,"3 năm, 5 năm","Middle, Senior",,Fulltime,25-99 Employees,"Thành phố Thủ Đức, Hồ Chí Minh",,,https://topdev.vn/detail-jobs/ky-su-phat-trien-san-pham-ai-powered-full-cycle-engineer-cong-ty-co-phan-ung-dung-cong-nghe-logistics-lta-2054188?src=topdev_home&medium=superhotjobs
TESTER,DataStreams Asia,,Negotiable,"QA, Tester, Automation Tester",,,3 năm,"Middle, Senior",,Fulltime,100-499 Employees,"Quận Cầu Giấy, Hà Nội",,,https://topdev.vn/detail-jobs/tester-datastreams-asia-2052992?src=topdev_home&medium=superhotjobs
TRUNG TÂM ĐỔI MỚI SÁNG TẠO - DEV LEAD,Tổng Công ty Bưu điện Việt Nam (Vietnam Post),,20.000.000 VND to 50.000.000 VND,"PHP, Java, .NET",,,3 năm,Trưởng Nhóm,,Fulltime,Hơn 1000 Employees,"Quận Nam Từ Liêm, Hà Nội",,,https://topdev.vn/detail-jobs/trung-tam-doi-moi-sang-tao-dev-lead-tong-cong-ty-buu-dien-viet-nam-vietnam-post-2056157?src=topdev_home&medium=superhotjobs
Business Analyst (Senior),"CyberLogitec Vietnam Co., Ltd.",,Negotiable,"Agile, Product, English",,,5 năm,Senior,,Fulltime,500-999 Employees,"Quận Tân Bình, Hồ Chí Minh",,,https://topdev.vn/detail-jobs/business-analyst-senior-cyberlogitec-vietnam-co-ltd-2055015?src=topdev_home&medium=superhotjobs
Senior Proc* C Developer,CÔNG TY CỔ PHẦN ALLIEX VIỆT NAM,,Negotiable,"Oracle, SQL, C Language",,,3 năm,Senior,,Fulltime,25-99 Employees,"Quận Nam Từ Liêm, Hà Nội",,,https://topdev.vn/detail-jobs/senior-proc-c-developer-cong-ty-co-phan-alliex-viet-nam-2055896?src=topdev_home&medium=superhotjobs
QA Staff,CÔNG TY TNHH SUNG SHIN VN,,Negotiable,QA,,,Không yêu cầu,"Fresher, Junior, Middle, Senior",,Fulltime,Hơn 1000 Employees,"Thị xã Bến Cát, Bình Dương",,,https://topdev.vn/detail-jobs/qa-staff-cong-ty-tnhh-sung-shin-vn-2055700?src=topdev_home&medium=superhotjobs
IT Service Desk,Mirae Asset Finance Company (Vietnam),,Negotiable,"IT Helpdesk, IT Support",,,1 năm,"Middle, Senior",,Fulltime,5.000-9.999 Employees,"Quận 4, Hồ Chí Minh",,,https://topdev.vn/detail-jobs/it-service-desk-mirae-asset-finance-company-vietnam-2057539?src=topdev_home&medium=superhotjobs
Project Manager,LightVision Inc.,,Negotiable,"Project Manager, English, Korean",,,3 năm,"Middle, Senior",,Fulltime,25-99 Employees,"Quận 1, Hồ Chí Minh",,,https://topdev.vn/detail-jobs/project-manager-lightvision-inc-2053001?src=topdev_home&medium=superhotjobs
Lead Tech / Solutions Architect,CÔNG TY TNHH GIÁO DỤC EMPIRE,,Up to 60.000.000 VND,"NodeJS, Web, Technical Leader",,,5 năm,Trưởng Nhóm,,Fulltime,25-99 Employees,Hà Nội,,,https://topdev.vn/detail-jobs/lead-tech-solutions-architect-cong-ty-tnhh-giao-duc-empire-2057686?src=topdev_home&medium=superhotjobs
Database Administrator,Public Bank Vietnam (PBVN),,Up to 2.500 USD,"Oracle, SQL, Data Administrator",,,3 năm,"Middle, Senior",,Fulltime,Hơn 1000 Employees,"Quận Hoàn Kiếm, Hà Nội",,,https://topdev.vn/detail-jobs/database-administrator-public-bank-vietnam-pbvn-2057887?src=topdev_home&medium=superhotjobs
[MINTROCKET] 3D Background Modeler (Stylized),NEXON DEV VINA,,Negotiable,"Unity, 3D Max, 3D Modelling",,,5 năm,Senior,,Fulltime,100-499 Employees,"Quận 7, Hồ Chí Minh",,,https://topdev.vn/detail-jobs/mintrocket-3d-background-modeler-stylized-nexon-dev-vina-2055339?src=topdev_home&medium=superhotjobs
Chuyên viên Quản trị hạ tầng Private Cloud - System Admin (Private Cloud) - Khối Công nghệ thông tin (HO25.384),MBBANK,,Negotiable,"Openstack Development, Vmware, Cloud",,,1 năm,Junior,,Fulltime,Hơn 1000 Employees,"Quận Cầu Giấy, Hà Nội",,,https://topdev.vn/detail-jobs/chuyen-vien-quan-tri-ha-tang-private-cloud-system-admin-private-cloud-khoi-cong-nghe-thong-tin-ho25-384-mbbank-2053329?src=topdev_home&medium=superhotjobs
DevSecOps Engineer - Khối Công nghệ thông tin (HO25.376),MBBANK,,Negotiable,"Oracle, MongoDB, SQL Server",,,1 năm,"Junior, Middle",,Fulltime,Hơn 1000 Employees,"Quận Cầu Giấy, Hà Nội",,,https://topdev.vn/detail-jobs/devsecops-engineer-khoi-cong-nghe-thong-tin-ho25-376-mbbank-2052052?src=topdev_home&medium=superhotjobs
Chuyên viên Quản trị ứng dụng (Cấp 1 - 3),Trung tâm Công nghệ thông tin BIDV,,Negotiable,"Web, Web Application, System Engineer",,,2 năm,"Junior, Middle, Senior",,Fulltime,Hơn 1000 Employees,"Quận Cầu Giấy, Hà Nội",,,https://topdev.vn/detail-jobs/chuyen-vien-quan-tri-ung-dung-cap-1-3-trung-tam-cong-nghe-thong-tin-bidv-2052539?src=topdev_home&medium=superhotjobs
Full-stack Java Developer,Mirae Asset Finance Company (Vietnam),,Negotiable,"Java, ReactJS, Angular",,,2 năm,"Junior, Middle, Senior",,Fulltime,5.000-9.999 Employees,"Quận 1, Hồ Chí Minh",,,https://topdev.vn/detail-jobs/full-stack-java-developer-mirae-asset-finance-company-vietnam-2055206?src=topdev_home&medium=superhotjobs
